created_at,uploaded_a,1_What_is_,Pottery,Lithic,Slag,MSA,Year,Recorder,PointID,Latitude,Longitude ,accuracy_3,UTM_Northi,UTM_Eastin,UTM_Zone_3
2023/11/16 14:33:27.604,2023/11/16 15:38:25.000,BCS-158 Fragment (1),,1,,,2023,BCS,2023-BCS-158,31.668382000000000,-9.563207999999990,5,3503817,446611,29R
2023/11/16 14:47:11.759,2023/11/16 15:38:27.000,BCS-159 Pottery (1),1,,,,2023,BCS,2023-BCS-159,31.668666000000000,-9.562457999999990,5,3503848,446682,29R
2023/11/16 14:50:59.938,2023/11/16 15:38:29.000,BCS-160 Pottery (2),2,,,,2023,BCS,2023-BCS-160,31.668683000000000,-9.562082999999990,5,3503849,446717,29R
2023/11/16 14:55:16.595,2023/11/16 15:38:33.000,BCS-161 Slag (1),,,,1,2023,BCS,2023-BCS-161,31.668697999999900,-9.561480000000000,5,3503851,446775,29R
2023/11/16 14:57:50.239,2023/11/16 15:38:35.000,BCS-162 Pottery (1),1,,,,2023,BCS,2023-BCS-162,31.668713000000000,-9.561299000000000,5,3503852,446792,29R
2023/11/16 15:00:13.789,2023/11/16 15:38:37.000,BCS-163 Core (1),,1,,,2023,BCS,2023-BCS-163,31.668707000000000,-9.561253000000000,5,3503852,446796,29R
2023/11/16 15:09:46.902,2023/11/16 15:38:40.000,BCS-164 Pottery (2) Core (1),1,2,,,2023,BCS,2023-BCS-164,31.668700999999900,-9.560974000000000,5,3503851,446822,29R
2023/11/16 15:10:36.938,2023/11/16 15:38:42.000,BCS-165 Core (1),,1,,,2023,BCS,2023-BCS-165,31.668700000000000,-9.560884000000000,5,3503851,446831,29R
2023/11/16 15:13:01.273,2023/11/16 15:38:44.000,BCS-166 Flake (1),,1,,,2023,BCS,2023-BCS-166,31.668697000000000,-9.560631000000000,5,3503850,446855,29R
2023/11/17 08:32:55.206,2023/11/17 18:13:13.000,BCS-167 Pottery (1),1,,,,2023,BCS,2023-BCS-167,31.671800000000000,-9.568743000000000,5,3504198,446088,29R
2023/11/17 08:36:58.089,2023/11/17 18:13:15.000,BCS-168 Pottery (4) Flake (1),4,1,,,2023,BCS,2023-BCS-168,31.671918999999900,-9.568455999999990,5,3504211,446115,29R
2023/11/17 08:38:37.982,2023/11/17 18:13:17.000,BCS-169 Large Pottery Scatter,5,,,,2023,BCS,2023-BCS-169,31.672104999999900,-9.568317000000000,5,3504232,446128,29R
2023/11/17 08:40:16.222,2023/11/17 18:13:21.000,BCS-170 Pottery Handle (1) Pottery Rim (1),2,,,,2023,BCS,2023-BCS-170,31.672225999999900,-9.568199999999990,5,3504245,446140,29R
2023/11/17 08:43:06.704,2023/11/17 18:13:23.000,BCS-171 Extent of Pottery Scatter,5,,,,2023,BCS,2023-BCS-171,31.672757000000000,-9.567682000000000,5,3504304,446189,29R
2023/11/17 08:44:07.423,2023/11/17 18:13:27.000,BCS-172 Pottery Rim (1) Pottery Neck (1),2,,,,2023,BCS,2023-BCS-172,31.672626999999900,-9.567745000000000,5,3504289,446183,29R
2023/11/17 09:05:02.430,2023/11/17 18:13:29.000,BCS-173 Pottery (1),1,,,,2023,BCS,2023-BCS-173,31.676538000000000,-9.569922000000000,5,3504724,445979,29R
2023/11/17 09:50:44.419,2023/11/17 18:13:32.000,BCS-174 Retouched Bladlete (1),,1,,,2023,BCS,2023-BCS-174,31.679203999999900,-9.568591000000000,5,3505019,446106,29R
2023/11/17 09:52:25.124,2023/11/17 18:13:35.000,BCS-175 Flake (2),,2,,,2023,BCS,2023-BCS-175,31.679199000000000,-9.568655000000000,5,3505018,446100,29R
2023/11/17 10:40:24.190,2023/11/17 18:13:37.000,BCS-176 Core (1),,1,,,2023,BCS,2023-BCS-176,31.680741999999900,-9.567295000000000,5,3505189,446230,29R
2023/11/17 10:57:05.027,2023/11/17 18:13:40.000,BCS-177 Possible Tanged Flake,,1,,1,2023,BCS,2023-BCS-177,31.683769000000000,-9.570040000000000,5,3505525,445972,29R
2023/11/17 14:04:11.884,2023/11/17 18:13:43.000,BCS-178 Pottery (1),1,,,,2023,BCS,2023-BCS-178,31.669765999999900,-9.569556000000000,5,3503973,446010,29R
2023/11/17 14:06:34.653,2023/11/17 18:13:45.000,BCS-179 Pottery (1) Flake (1),1,1,,,2023,BCS,2023-BCS-179,31.669861000000000,-9.569383999999990,5,3503984,446026,29R
2023/11/17 14:08:55.527,2023/11/17 18:13:47.000,BCS-180 Slag (1),,,,1,2023,BCS,2023-BCS-180,31.669976999999900,-9.569197000000000,5,3503996,446044,29R
2023/11/17 14:12:16.828,2023/11/17 18:13:52.000,BCS-181 Pottery Rim (1),1,,,,2023,BCS,2023-BCS-181,31.670180999999900,-9.568845000000000,5,3504019,446077,29R
2023/11/17 14:16:09.077,2023/11/17 18:13:54.000,BCS-182 Pottery (1),1,,,,2023,BCS,2023-BCS-182,31.670746000000000,-9.567842000000000,5,3504081,446173,29R
2023/11/17 14:31:48.488,2023/11/17 18:13:56.000,BCS-183 Pottery (1),1,,,,2023,BCS,2023-BCS-183,31.669445000000000,-9.568514000000000,5,3503937,446108,29R
2023/11/17 14:39:49.362,2023/11/17 18:14:00.000,BCS-184 Pottery (1),1,,,,2023,BCS,2023-BCS-184,31.670338000000000,-9.566903000000000,5,3504035,446261,29R
2023/11/17 14:40:53.058,2023/11/17 18:14:02.000,BCS-185 Pottery (2),2,,,,2023,BCS,2023-BCS-185,31.670399000000000,-9.566727999999990,5,3504042,446278,29R
2023/11/17 14:50:44.427,2023/11/17 18:14:04.000,BCS-186 Core Fragment (1),,1,,,2023,BCS,2023-BCS-186,31.671675000000000,-9.565386999999990,5,3504183,446406,29R
